semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
82629804,0,neutral,Semeval-train,The Ravens release their first injury report of the week on Wednesday. Sounds like it will be loaded with names: http://t.co/JzvwEGHy,263008225354469376
354323495,0,neutral,Semeval-train,Friday nite after the DWC reading raided Sound Garden...3 DVDs &amp; a CD 4 $20! Cruising home 2 Raphael Sadiq. Friday note in CNY.,259461958074507264
331411982,0,neutral,Semeval-train,@_BertaB_ ask Jenelle if i can use da car on da 29th den ill take you,258403571333222400
542969778,0,neutral,Semeval-train,"If the deal between Sabres/Oilers is Gagner and a 3rd for Sekera and Adam. I would think the deal would be done tomorrow, no reason to wait.",237213326411714560
263983114,0,neutral,Semeval-train,Miami going into MSG tomorrow night and gonna embarrass the Knicks,264199314983768064
235855923,0,neutral,Semeval-train,"@judybuenviaje Good Morning, Hong Kong!  Meme pa ang kasama ko, may headache :(  What's the jap resto again in LKF other than Ippudo?",264196080764321792
18912831,1,positive,Semeval-train,"Hello from Dublin! Tomorrow we're playing at The Button Factory. Onstage at 9, but if you come for @toquiwa_jp at 8, you won't regret it!",264147858708647936
538584747,1,positive,Semeval-train,Looking for something to do this weekend in CNY? Here are the best bets: Thursday: Rapper Wiz Khalifa will headl... http://t.co/oDubWb7p,258849981107171328
317401345,0,neutral,Semeval-train,Syrian delegation withdrew from 1st session of the Non-Aligned Movement summit in Iran as Mohamed Morsi addressed #Syria crisis,241086519987822592
180650559,1,positive,Semeval-train,I'll be rooting for Penn State tomorrow...even tho THEY MURDERED JOE PA FOR SOMETHING HE DIDN'T DO! the new coach &amp; kids deserve that,241552338849001472
81798148,0,neutral,Semeval-train,Avril is still working on her 5th album. She's in the studio with http://t.co/RoTlNZG9 from The Black Eyed Peas.,263163827808505856
51923108,-1,negative,Semeval-train,@whiteboytatted @PaperChaseEnt_ y'all tryna fuck with Chapel Hill tomorrow night???,263304259615981568
363310209,1,positive,Semeval-train,Happy Birthday Nick J  May you live long and Happy :),247430939624480768
510441175,1,positive,Semeval-train,"@Real_Liam_Payne Saturday, I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!",264096441549598720
135950754,0,neutral,Semeval-train,7pts 4 assts for Harden in the 1st quarter... Him and Lin gon play aight together,263794262196502528
27826516,0,neutral,Semeval-train,#Grooves (2300 Pierce) This Friday Sept28th Kendrick Perkins NBA Back to Camp Party with @KDTrey5 and OKC Teammates | http://t.co/8f0Y973J,250881922752974848
44108416,0,neutral,Semeval-train,@oceanaswansea is it true LMFAO are there tomorrow ??,263374051026821120
543888790,0,neutral,Semeval-train,"UEFA Women's Champions League update, including @Yael_Averbuch scoring in a game with lots of Americans: http://t.co/YhM7h5Y5",263765493595373568
321353408,0,neutral,Semeval-train,"20 countries to attend IranPlast 2012 expo: 
TEHRAN - The 8th edition of the IranPlast exhibition will open on ... http://t.co/QRKCfQ6e",262243645208551424
32262448,1,positive,Semeval-train,4 days until VintageNOW. We want to raise a bundle for the Safe House for Women. Support us by attending 0ct 30th.  http://t.co/oMptA9pe,262017896056750080
19423235,-1,negative,Semeval-train,So I have a red eye flight home from CA Sat. night at 1AM PST w/ layover in Dallas on CST along  with the clocks being pushed back an hour.,263757171718754304
458981162,0,neutral,Semeval-train,Nominations are now open for the Citizen of the Year awards held on Australia Day. Three categories. Close Nov 30. See: http://t.co/YEYDjjcl,260885935644893184
284211948,-1,negative,Semeval-train,Fuck SAT! ACT is where it's at! :D,264124890725109760
796660064,0,neutral,Semeval-train,i recorded some Diablo III. And i will edit and upload it tomorrow,244564867900665856
174298088,1,positive,Semeval-train,On Saturday night Making the next hit honored us with a achievement award it felt like we were at the Grammys!... http://t.co/PjZePVti,252790187812335616
145277563,1,positive,Semeval-train,The best thing about a Thursday night is definitely Celebrity Juice #hilarious,264125369257455616
888149516,0,neutral,Semeval-train,Even though I already know how it ends... Im watching the CMAs tomorrow just to see blake drunk,264200833707679744
14663319,-1,negative,Semeval-train,"Fox Chicago, you make me angry. Playing the Vikings vs Redskins over the NFC Championship rematch 49ers vs Giants tomorrow????",257126268347232256
285680794,0,neutral,Semeval-train,@agiamba Capello had a draw in his 4th game with Juve in the Serie A (2004/2005).,250652043944017920
36024291,0,neutral,Semeval-train,"@wiz52 Yes, Dickens tomorrow night indeed. @SeanPeterBudge you too. Charles Dickens Tavern on Collins St. Get there 45mins+ before KO.",264204966971994112
401155107,1,positive,Semeval-train,Flyin to the bay tomorrow then kickin it in Fresno a couple days before going to Colorado #fuckyes,264194696430112768
15501305,0,neutral,Semeval-train,"The sale of the season hosted by Lucky Magazine with Grammy winner Jennifer Hudson, starts November 1st at 82Mercer http://t.co/RbKNjCbC",262292702991880192
380711855,1,positive,Semeval-train,Who wants a love like Johnny and June? I want a love like Blake and Miranda. #LoveThem #Obsessed,264202056305344512
859446558,-1,negative,Semeval-train,"Lady Gaga fears classmates: Los Angeles, Nov 1 (IANS) Singer Lady Gaga is still in touch with some pe... http://t.co/7wfIXFJ1 @YahooNews",263921690734632960
237085486,1,positive,Semeval-train,"I love Asia, she's the first friend I made down here in 7th grade.",264122650719305728
56158402,1,positive,Semeval-train,Noel Gallagher tomorrow.. can't wait to see the legend!!!!!,261370795564085248
597700222,1,positive,Semeval-train,I heard that @TheMGeorge is on Jonathan Ross Sat. I'm gearing up for the super pout.,263991751558193152
917929088,0,neutral,Semeval-train,Don;t forget to go the CVS tomorrow and get the Viagara. We both know you need all the encouragement you can get!!!Dreams and Visions boo:(,263810015364796416
316497857,1,positive,Semeval-train,"Kasabian - Fast Fuse just came on shuffle on my iPod, definitely showing my excitement for @russellhoward on Tuesday!",259744695490580480
160648260,0,neutral,Semeval-train,Dalken with RBI single to RF scores Cofield from second. Jags lead 11-3 with 2 out in the 9th. Troy pitching change coming up.,203656695283597312
483970346,-1,negative,Semeval-train,"@DDoughtyOnAir @SoBoTucker However, he has confirmed breaking a chair in the Duke pressbox, 2nd such destruction at a Duke sporting event.",263356385444626432
280964280,0,neutral,Semeval-train,@PatienceMaddox Hey! Are you going to Noel Fielding with us on Friday?,258525482142822400
51219609,0,neutral,Semeval-train,@JeffMarek Perron? Really? Gagner is no comparison. Perron=1st liner Gagner=3rd liner. One 8 pt game and people forget that he is a bum????,225088189193392128
185191611,1,positive,Semeval-train,Chasing the Northern Lights by Alan Tan. Nice article and photo in yest Straits Times - 30 Oct Page C9.,263589266653843456
357555609,1,positive,Semeval-train,Nice drive Chargers. Rivers and Romo face alot of same criticism from media Romo has the 2nd best passer rating in NFL history #Ignorance,264164985012363264
328760102,0,neutral,Semeval-train,"Line up at #yyt to check in longer than a #tims lineup on a Monday
Morning after the Super Bowl Sunday!",263282126777114624
76714350,0,neutral,Semeval-train,Castle 5x06 sneak peek 3. (Season 5 Episode 6) http://t.co/eZWwuIr2 HAHAHAHAHA is it Monday yet?,264140683265318912
386728203,0,neutral,Semeval-train,Nick Diaz getting the start at PK for the 2nd straight week.,259733030669787136
39084221,1,positive,Semeval-train,This President talking about growing the economy is like Billy Cundiff explaining to someone how to make a field goal in the 4th quarter.,258380233827303424
486340693,1,positive,Semeval-train,Reasons to Celebrate:  Forcing the turnovers: The game Sunday between the New York Giants and ... http://t.co/4zqe5Tn6 #nfl #nyg #giants,263019062953664512
410647886,0,neutral,Semeval-train,"LAUREN Goodger may reportedly be in training for the next series of Dancing on Ice, but that doesn't seem to have stopped her from ha...",242268105399730176
19059809,-1,negative,Semeval-train,Capello Bemoans Language Barrier in Russia: Russia coach Fabio Capello spoke Monday of his frustration at the la... http://t.co/wDkfnlqQ,255295926653054976
368494809,0,neutral,Semeval-train,"AFC travel to Blackpool this Sunday to take on Bathroom Soultion in the LFA 3rd round, KO 11am at Squires Gate FC. #blackandwhitearmy",263958050862399488
63455353,0,neutral,Semeval-train,"NTA viewers 7:00am on other tues 10,000 the viewers on this tues 7:00 50,000000",255548371681562624
53715716,0,neutral,Semeval-train,Flight with Denzel Washington comes out tomorrow &gt;&gt;&gt;&gt;,264127730923233280
500831956,1,positive,Semeval-train,@NICKIMINAJ DUBLIN on Monday :D so excited! also my friends birthday she will be at the concert... Plzzzz say happy birthday Shauna,264189734790758400
896275141,0,neutral,Semeval-train,"early bird @TomCole24 catches the strava fail. @cyclingsam9 bosses LSCC club run sat in Spartacus flemings, wheel all day.",261190741349511168
79575847,-1,negative,Semeval-train,I have to go to Chapel Hill tomorrow and the #USPS STILL hasn't contacted me or found my damn SPEECH PROCESSORS!!!! I hate the #USPS,264094767380561920
405723275,0,neutral,Semeval-train,"Quiz tomorrow: plot elements in ""The Challenge""... our current short story from the Reading Triumphs textbook.  #KnightEng6",259045977984495616
106486037,-1,negative,Semeval-train,"Acta on Choo getting thrown out at 2B with 1 out and down by 2 in 9th. ""You have give the tying run a chance to come to the plate.""",249710611083165696
594545988,0,neutral,Semeval-train,"@Cianaf Capello had poor english in his first press conference and used a translator,by 1st game he spoke fine. Cost isnt' an issue #Trapout",256865726114172928
106935473,1,positive,Semeval-train,"Kyle Williams has 'good chance' to play Sunday for Bills: 'Dealing with an ankle injury, Williams got back to pr... http://t.co/MnDgwcqY",257025945578381312
81033088,1,positive,Semeval-train,We are excited to announce our next Day on the Green on Sunday January 27th  - Australia Day Long Weekend! We are... http://t.co/P8BNE6NV,258788105732100096
56367543,0,neutral,Semeval-train,"Wisin &amp; Yandel record song with Ricky Martin, JLoTimes of IndiaThe reggaeton duo Wisin &amp; Yandel announced Monday... http://t.co/I4SOY1Xx",263180504017285120
482402639,1,positive,Semeval-train,Gutted about Bellamy and Smith  but we signed fulham player on loan until December 2nd and seen him on YouTube he looks good,261847606781681664
914868200,0,neutral,Semeval-train,"Clemson plans to honor Lattimore on Saturday Night.
They are dedicating the final play of the Duke game to him, when they take a knee.",263711471433818112
271948596,-1,negative,Semeval-train,"I noticed all the Huddlestone haters were conspicuous by their absence yesterday, particularly when he assisted Bale for the 1st goal #THFC",262887182199566336
241101732,1,positive,Semeval-train,"Daniels good-humored on comedy show: Indiana Gov. Mitch Daniels was a good sport Thursday when he appeared on ""T... http://t.co/5idcFj3B",262578031267311616
107723930,0,neutral,Semeval-train,Anyone watching the Davos game? Someone told me Nash may have hurt his shoulder. Better not be true!,251762432551305216
226548823,0,neutral,Semeval-train,And tomorrow is the day that David Guetta will come to play at Fort Canning.,256025706427994112
19921353,1,positive,Semeval-train,"Pakistan clears visa accord, India welcomes it - New Delhi/Islamabad, Nov 1 (IANS) A day after Pakistan's cabinet ap... http://t.co/4Hz42nIw",263995198835662848
314933700,0,neutral,Semeval-train,Lightweight might go to the royal rumble in phoenix in January,225114137250889728
872473717,1,positive,Semeval-train,"@ashweeboo11 hi! Yeah me too ;D And yes, I'm from Poland and I'm 16. I'll see new episode in the Friday evening. Can't wait tomorrow ;3",264128045382791168
261423288,1,positive,Semeval-train,"@Bob_Stauffer IMO with Gagner as you develop depth, 89 would slot nice as a 3rd centre.",226335223124721664
53932318,1,positive,Semeval-train,Victor Cruz is happy about his contract negotiations with the Giants. Tuesday on his weekl http://t.co/XwsDkzTn,263918866940452864
